"nguageSkid","SongSkid","StanzaSequenceNbr","SentenceSequenceNbr","SentenceSkid"
"2","267","1","3","8619"
"2","267","1","4","8620"
"2","267","2","1","8621"
"2","267","2","2","8622"
"2","267","2","3","8623"
"2","267","2","4","8624"
"2","267","3","1","8625"
"2","267","3","2","8626"
"2","267","3","3","8627"
"2","267","3","4","8628"
"2","268","1","1","8647"
"2","268","1","2","8648"
"2","268","1","3","8649"
"2","268","1","4","8650"
"2","268","2","1","8653"
"2","268","2","2","8654"
"2","268","2","3","8655"
"2","268","2","4","8656"
"2","268","3","1","8657"
"2","268","3","2","8658"
"2","268","3","3","8659"
"2","268","3","4","8660"
"2","268","4","1","8661"
"2","268","4","2","8662"
"2","268","4","3","8663"
"2","268","4","4","8664"
"2","269","1","1","8669"
"2","269","1","2","8670"
"2","269","1","3","8671"
"2","269","1","4","8672"
"2","270","1","1","8687"
"2","270","1","2","8688"
"2","270","1","3","8689"
"2","270","1","4","8690"
"2","270","2","1","8693"
"2","270","2","2","8694"
"2","270","2","3","8695"
"2","270","2","4","8690"
"2","270","3","1","8696"
"2","270","3","2","8697"
"2","270","3","3","8698"
"2","270","3","4","8690"
"2","271","1","1","8719"
"2","271","1","2","8720"
"2","271","1","3","8721"
"2","271","1","4","8722"
"2","271","1","5","8723"
"2","271","1","6","8724"
"2","271","1","7","8725"
"2","271","1","8","8726"
"2","271","2","1","8727"
"2","271","2","2","8728"
"2","271","2","3","8729"
"2","271","2","4","8730"
"2","271","2","5","8723"
"2","271","2","6","8724"
"2","271","2","7","8731"
"2","271","2","8","8732"
"2","271","3","1","8733"
"2","271","3","2","8734"
"2","271","3","3","8735"
"2","271","3","4","8736"
"2","271","3","5","8723"
"2","271","3","6","8724"
"2","271","3","7","8737"
"2","271","3","8","8738"
"2","272","1","1","19573"
"2","272","1","2","19574"
"2","272","1","3","19575"
"2","272","1","4","19576"
"2","273","1","1","8755"
"2","273","1","2","8756"
"2","273","1","3","8757"
"2","273","1","4","8758"
"2","273","2","1","8759"
"2","273","2","2","8760"
"2","273","2","3","8761"
"2","273","2","4","8762"
"2","273","3","1","8763"
"2","273","3","2","8764"
"2","273","3","3","8765"
"2","273","3","4","8766"
"2","273","4","1","8767"
"2","273","4","2","8768"
"2","273","4","3","8769"
"2","273","4","4","8770"
"2","274","1","1","8785"
"2","274","1","2","8786"
"2","274","2","1","8789"
"2","274","2","2","8790"
"2","274","3","1","8791"
"2","274","3","2","8792"
"2","274","4","1","8793"
"2","274","4","2","8794"
"2","274","5","1","8795"
"2","274","5","2","8796"
"2","274","6","1","8797"
"2","274","6","2","8798"
"2","275","1","1","28722"
"2","275","1","2","28723"
"2","275","1","3","28724"
"2","275","1","4","28725"
"2","275","1","5","28726"
"2","275","1","6","28727"
"2","275","1","7","28728"
"2","275","1","8","28723"
"2","275","2","1","28732"
"2","275","2","2","28723"
"2","275","2","3","28733"
"2","275","2","4","28734"
"2","275","2","5","28735"
"2","275","2","6","28736"
"2","275","2","7","28737"
"2","275","2","8","28723"
"2","275","3","1","28738"
"2","275","3","2","28723"
"2","275","3","3","28739"
"2","275","3","4","28734"
"2","275","3","5","28740"
"2","275","3","6","28741"
"2","275","3","7","28742"
"2","275","3","8","28723"
"2","275","4","1","28743"
"2","275","4","2","28723"
"2","275","4","3","28744"
"2","275","4","4","28734"
"2","275","4","5","28745"
"2","275","4","6","28746"
"2","275","4","7","28747"
"2","275","4","8","28723"
"2","276","1","1","19686"
"2","276","1","2","19687"
"2","276","1","3","19688"
"2","276","1","4","19689"
"2","276","1","5","19690"
"2","276","1","6","19691"
"2","276","1","7","19692"
"2","276","2","1","19686"
"2","276","2","2","19687"
"2","276","2","3","19693"
"2","276","2","4","19694"
"2","276","2","5","19690"
"2","276","2","6","19695"
"2","276","2","7","19696"
"2","276","3","1","19686"
"2","276","3","2","19687"
"2","276","3","3","19697"
"2","276","3","4","19698"
"2","276","3","5","19699"
"2","276","3","6","19700"
"2","276","3","7","19701"
"2","277","1","1","8833"
"2","277","1","2","8834"
"2","277","1","3","8835"
"2","277","1","4","8836"
"2","277","2","1","8838"
"2","277","2","2","8839"
"2","277","2","3","8840"
"2","277","2","4","8836"
"2","277","3","1","8841"
"2","277","3","2","8842"
"2","277","3","3","8843"
"2","277","3","4","8836"
"2","277","4","1","8844"
"2","277","4","2","8845"
"2","277","4","3","8846"
"2","277","4","4","8836"
"2","277","5","1","8847"
"2","277","5","2","8848"
"2","277","5","3","8849"
"2","277","5","4","8836"
"2","278","1","1","8892"
"2","278","1","2","8893"
"2","278","1","3","8894"
"2","278","1","4","8895"
"2","278","1","5","8896"
"2","278","1","6","8897"
"2","278","2","1","8898"
"2","278","2","2","8899"
"2","278","2","3","8900"
"2","278","2","4","8901"
"2","278","2","5","8902"
"2","278","2","6","8903"
"2","278","3","1","8904"
"2","278","3","2","8905"
"2","278","3","3","8906"
"2","278","3","4","8907"
"2","278","3","5","8908"
"2","278","3","6","8909"
"2","278","4","1","8910"
"2","278","4","2","8911"
"2","278","4","3","8912"
"2","278","4","4","8913"
"2","278","4","5","8914"
"2","278","4","6","8915"
"2","278","5","1","8916"
"2","278","5","2","8917"
"2","278","5","3","8918"
"2","278","5","4","8919"
"2","278","5","5","8920"
"2","278","5","6","8921"
"2","278","6","1","8922"
"2","278","6","2","8923"
"2","278","6","3","8924"
"2","278","6","4","8925"
"2","278","6","5","8926"
"2","278","6","6","8927"
"2","278","7","1","8928"
"2","278","7","2","8929"
"2","278","7","3","8930"
"2","278","7","4","8931"
"2","278","7","5","8932"
"2","278","7","6","8933"
"2","279","1","1","24234"
"2","279","1","2","24235"
"2","279","1","3","24236"
"2","279","1","4","24237"
"2","279","1","5","24238"
"2","279","1","6","24239"
"2","279","1","7","24240"
"2","279","1","8","24241"
"2","279","2","1","24242"
"2","279","2","2","24243"
"2","279","2","3","24244"
"2","279","2","4","24245"
"2","279","2","5","24246"
"2","279","2","6","24247"
"2","279","2","7","24248"
"2","279","2","8","24249"
"2","279","3","1","24250"
"2","279","3","2","24251"
"2","279","3","3","24252"
"2","279","3","4","24253"
"2","279","3","5","24254"
"2","279","3","6","24255"
"2","279","3","7","24256"
"2","279","3","8","24257"
"2","279","4","1","24258"
"2","279","4","2","24259"
"2","279","4","3","24260"
"2","279","4","4","24261"
"2","279","4","5","24262"
"2","279","4","6","24263"
"2","279","4","7","24264"
"2","279","4","8","24265"
"2","280","1","1","19718"
"2","280","1","2","19719"
"2","280","1","3","19720"
"2","280","1","4","19721"
"2","280","2","1","19726"
"2","280","2","2","19727"
"2","280","2","3","19728"
"2","280","2","4","19729"
"2","280","3","1","19730"
"2","280","3","2","19731"
"2","280","3","3","19732"
"2","280","3","4","19733"
"2","281","1","1","28167"
"2","281","1","2","28168"
"2","281","1","3","28169"
"2","281","1","4","28170"
"2","281","2","1","28175"
"2","281","2","2","28176"
"2","281","2","3","28177"
"2","281","2","4","28178"
"2","281","3","1","28179"
"2","281","3","2","28180"
"2","281","3","3","28181"
"2","281","3","4","28182"
"2","281","4","1","28183"
"2","281","4","2","28184"
"2","281","4","3","28185"
"2","281","4","4","28186"
"2","281","5","1","28187"
"2","281","5","2","28188"
"2","281","5","3","28189"
"2","281","5","4","28190"
"2","282","1","1","24613"
"2","282","1","2","24614"
"2","282","2","1","24619"
"2","282","2","2","24620"
"2","282","3","1","24621"
"2","282","3","2","24622"
"2","282","4","1","24623"
"2","282","4","2","24624"
"2","282","5","1","24625"
"2","282","5","2","24626"
"2","283","1","1","19738"
"2","283","1","2","19739"
"2","283","1","3","19740"
"2","283","1","4","19741"
"2","284","1","1","9034"
"2","284","1","2","9035"
"2","284","1","3","9036"
"2","284","1","4","9037"
"2","284","1","5","9038"
"2","284","1","6","9039"
"2","284","1","7","9040"
"2","284","1","8","9037"
"2","284","2","1","9041"
"2","284","2","2","9035"
"2","284","2","3","9042"
"2","284","2","4","9037"
"2","284","2","5","9043"
"2","284","2","6","9044"
"2","284","2","7","9045"
"2","284","2","8","9037"
"2","284","3","1","9046"
"2","284","3","2","9035"
"2","284","3","3","9047"
"2","284","3","4","9037"
"2","284","3","5","9048"
"2","284","3","6","9049"
"2","284","3","7","9050"
"2","284","3","8","9037"
"2","284","4","1","9051"
"2","284","4","2","9035"
"2","284","4","3","9052"
"2","284","4","4","9037"
"2","284","4","5","9053"
"2","284","4","6","9054"
"2","284","4","7","9055"
"2","284","4","8","9037"
"2","285","1","1","19774"
"2","285","1","2","19775"
"2","285","1","3","19776"
"2","285","1","4","19777"
"2","285","1","5","19778"
"2","285","1","6","19779"
"2","285","1","7","19780"
"2","285","1","8","19781"
"2","285","1","9","19782"
"2","285","1","10","19780"
"2","285","1","11","19781"
"2","285","2","1","19783"
"2","285","2","2","19784"
"2","285","2","3","19785"
"2","285","2","4","19786"
"2","285","2","5","19787"
"2","285","2","6","19788"
"2","285","2","7","19789"
"2","285","2","8","19781"
"2","285","2","9","19782"
"2","285","2","10","19789"
"2","285","2","11","19781"
"2","285","3","1","19790"
"2","285","3","2","19791"
"2","285","3","3","19792"
"2","285","3","4","19793"
"2","285","3","5","19794"
"2","285","3","6","19795"
"2","285","3","7","19796"
"2","285","3","8","19781"
"2","285","3","9","19782"
"2","285","3","10","19796"
"2","285","3","11","19781"
"2","285","4","1","19797"
"2","285","4","2","19798"
"2","285","4","3","19799"
"2","285","4","4","19800"
"2","285","4","5","19801"
"2","285","4","6","19802"
"2","285","4","7","19803"
"2","285","4","8","19781"
"2","285","4","9","19782"
"2","285","4","10","19803"
"2","285","4","11","19781"
"2","286","1","1","19810"
"2","286","1","2","19811"
"2","286","1","3","19812"
"2","286","1","4","19813"
"2","286","1","5","19814"
"2","286","1","6","19815"
"2","286","1","7","19812"
"2","286","1","8","19813"
"2","287","1","1","9080"
"2","287","1","2","9081"
"2","287","1","3","9082"
"2","287","1","4","9082"
"2","287","2","1","9083"
"2","287","2","2","9084"
"2","287","2","3","9085"
"2","287","2","4","9085"
"2","287","3","1","9086"
"2","287","3","2","9087"
"2","287","3","3","9088"
"2","287","3","4","9088"
"2","287","4","1","9089"
"2","287","4","2","9090"
"2","287","4","3","9091"
"2","287","4","4","9091"
"2","287","5","1","9092"
"2","287","5","2","9093"
"2","287","5","3","9094"
"2","287","5","4","9094"
"2","287","6","1","9095"
"2","287","6","2","9096"
"2","287","6","3","9097"
"2","287","6","4","9097"
"2","288","1","1","24320"
"2","288","1","2","24321"
"2","288","1","3","24322"
"2","288","1","4","24323"
"2","288","2","1","24328"
"2","288","2","2","24329"
"2","288","2","3","24330"
"2","288","2","4","24331"
"2","288","3","1","24332"
"2","288","3","2","24333"
"2","288","3","3","24334"
"2","288","3","4","24335"
"2","289","1","1","19871"
"2","289","1","2","19872"
"2","289","1","3","19873"
"2","289","1","4","19874"
"2","289","2","1","19875"
"2","289","2","2","19876"
"2","289","2","3","19877"
"2","289","2","4","19878"
"2","289","3","1","19879"
"2","289","3","2","19880"
"2","289","3","3","19881"
"2","289","3","4","19882"
"2","289","4","1","19883"
"2","289","4","2","19884"
"2","289","4","3","19885"
"2","289","4","4","19886"
"2","289","5","1","19887"
"2","289","5","2","19888"
"2","289","5","3","19889"
"2","289","5","4","19890"
"2","289","6","1","19891"
"2","289","6","2","19892"
"2","289","6","3","19893"
"2","289","6","4","19894"
"2","290","1","1","21795"
"2","290","1","2","21796"
"2","290","1","3","21797"
"2","290","1","4","21798"
"2","290","1","5","21795"
"2","290","2","1","21795"
"2","290","2","2","21799"
"2","290","2","3","21800"
"2","290","2","4","21801"
"2","290","2","5","21795"
"2","290","3","1","21802"
"2","290","3","2","21803"
"2","290","3","3","21804"
"2","290","3","4","21805"
"2","290","3","5","21802"
"2","290","4","1","21802"
"2","290","4","2","21806"
"2","290","4","3","21807"
"2","290","4","4","21808"
"2","290","4","5","21802"
"2","290","5","1","21809"
"2","290","5","2","21810"
"2","290","5","3","21811"
"2","290","5","4","21812"
"2","290","5","5","21813"
"2","290","6","1","21813"
"2","290","6","2","21814"
"2","290","6","3","21815"
"2","290","6","4","21816"
"2","290","6","5","21817"
"2","290","7","1","21795"
"2","290","7","2","21818"
"2","290","7","3","21819"
"2","290","7","4","21820"
"2","290","7","5","21821"
"2","291","1","1","21830"
"2","291","1","2","21831"
"2","291","1","3","21832"
"2","291","1","4","21833"
"2","291","1","5","21834"
"2","291","1","6","21835"
"2","291","1","7","21836"
"2","291","1","8","21837"
"2","292","1","1","9193"
"2","292","1","2","9194"
"2","292","1","3","9195"
"2","292","1","4","9196"
"2","292","2","1","9201"
"2","292","2","2","9202"
"2","292","2","3","9203"
"2","292","2","4","9204"
"2","292","3","1","9205"
"2","292","3","2","9206"
"2","292","3","3","9207"
"2","292","3","4","9208"
"2","292","4","1","9209"
"2","292","4","2","9210"
"2","292","4","3","9211"
"2","292","4","4","9212"
"2","292","5","1","9213"
"2","292","5","2","9214"
"2","292","5","3","9215"
"2","292","5","4","9216"
"2","292","6","1","9217"
"2","292","6","2","9218"
"2","292","6","3","9219"
"2","292","6","4","9220"
"2","292","7","1","9221"
"2","292","7","2","9222"
"2","292","7","3","9223"
"2","292","7","4","9224"
"2","293","1","1","9247"
"2","293","1","2","9248"
"2","293","1","3","9249"
"2","293","1","4","9250"
"2","293","1","5","9251"
"2","293","1","6","9252"
"2","293","1","7","9253"
"2","293","1","8","9254"
"2","293","2","1","9247"
"2","293","2","2","9256"
"2","293","2","3","9257"
"2","293","2","4","9258"
"2","293","2","5","9259"
"2","293","2","6","9260"
"2","293","2","7","9261"
"2","293","2","8","9254"
"2","293","3","1","9247"
"2","293","3","2","9262"
"2","293","3","3","9263"
"2","293","3","4","9264"
"2","293","3","5","9265"
"2","293","3","6","9266"
"2","293","3","7","9267"
"2","293","3","8","9268"
"2","294","1","1","21854"
"2","294","1","2","21855"
"2","294","1","3","21856"
"2","294","1","4","21857"
"2","294","2","1","21858"
"2","294","2","2","21859"
"2","294","2","3","21860"
"2","294","2","4","21861"
"2","294","3","1","21862"
"2","294","3","2","21863"
"2","294","3","3","21864"
"2","294","3","4","21865"
"2","294","4","1","21866"
"2","294","4","2","21867"
"2","294","4","3","21868"
"2","294","4","4","21869"
"2","295","1","1","21872"
"2","295","1","2","21873"
"2","295","1","3","21872"
"2","295","1","4","21873"
"2","296","1","1","9293"
"2","296","1","2","9294"
"2","296","1","3","9295"
"2","296","1","4","9296"
"2","296","2","1","9301"
"2","296","2","2","9302"
"2","296","2","3","9303"
"2","296","2","4","9304"
"2","296","3","1","9305"
"2","296","3","2","9306"
"2","296","3","3","9307"
"2","296","3","4","9308"
"2","296","4","1","9309"
"2","296","4","2","9310"
"2","296","4","3","9311"
"2","296","4","4","9312"
"2","297","1","1","21895"
"2","297","1","2","21896"
"2","297","1","3","21897"
"2","297","1","4","21898"
"2","297","2","1","21899"
"2","297","2","2","21900"
"2","297","2","3","21901"
"2","297","2","4","21902"
"2","297","3","1","21903"
"2","297","3","2","21904"
"2","297","3","3","21905"
"2","297","3","4","21906"
"2","297","4","1","21907"
"2","297","4","2","21908"
"2","297","4","3","21909"
"2","297","4","4","21910"
"2","297","5","1","21911"
"2","297","5","2","21912"
"2","297","5","3","21913"
"2","297","5","4","21914"
"2","298","1","1","21919"
"2","298","1","2","21920"
"2","298","1","3","21921"
"2","298","1","4","21922"
"2","299","1","1","24356"
"2","299","1","2","24357"
"2","299","1","3","24358"
"2","299","1","4","24359"
"2","299","2","1","24364"
"2","299","2","2","24365"
"2","299","2","3","24366"
"2","299","2","4","24367"
"2","299","3","1","24368"
"2","299","3","2","24369"
"2","299","3","3","24370"
"2","299","3","4","24371"
"2","299","4","1","24372"
"2","299","4","2","24373"
"2","299","4","3","24374"
"2","299","4","4","24375"
"2","300","1","1","9375"
"2","300","1","2","9376"
"2","300","1","3","9377"
"2","300","1","4","9378"
"2","300","1","5","9379"
"2","300","1","6","9380"
"2","300","2","1","9381"
"2","300","2","2","9382"
"2","300","2","3","9383"
"2","300","2","4","9384"
"2","300","2","5","9385"
"2","300","2","6","9386"
"2","300","3","1","9387"
"2","300","3","2","9388"
"2","300","3","3","9389"
"2","300","3","4","9390"
"2","300","3","5","9391"
"2","300","3","6","9392"
"2","301","1","1","21988"
"2","301","1","2","21989"
"2","301","1","3","21990"
"2","301","1","4","21991"
"2","301","2","1","21988"
"2","301","2","2","21994"
"2","301","2","3","21995"
"2","301","2","4","21996"
"2","301","3","1","21988"
"2","301","3","2","21997"
"2","301","3","3","21998"
"2","301","3","4","21999"
"2","301","4","1","22000"
"2","301","4","2","22001"
"2","301","4","3","22002"
"2","301","4","4","22003"
"2","301","5","1","22004"
"2","301","5","2","22005"
"2","301","5","3","22006"
"2","301","5","4","22007"
"2","301","6","1","22008"
"2","301","6","2","22009"
"2","301","6","3","22010"
"2","301","6","4","22011"
"2","302","1","1","22064"
"2","302","1","2","22065"
"2","302","1","3","22066"
"2","302","1","4","22067"
"2","302","2","1","22072"
"2","302","2","2","22073"
"2","302","2","3","22074"
"2","302","2","4","22075"
"2","302","3","1","22076"
"2","302","3","2","22077"
"2","302","3","3","22078"
"2","302","3","4","22079"
"2","302","4","1","22080"
"2","302","4","2","22081"
"2","302","4","3","22082"
"2","302","4","4","22083"
"2","302","5","1","22084"
"2","302","5","2","22085"
"2","302","5","3","22086"
"2","302","5","4","22087"
"2","302","6","1","22088"
"2","302","6","2","22089"
"2","302","6","3","22090"
"2","302","6","4","22091"
"2","303","1","1","27836"
"2","303","1","2","27837"
"2","303","1","3","27838"
"2","303","1","4","27839"
"2","303","1","5","27840"
"2","303","1","6","27841"
"2","303","1","7","27842"
"2","303","1","8","27843"
"2","303","2","1","27844"
"2","303","2","2","27845"
"2","303","2","3","27846"
"2","303","2","4","27845"
"2","303","2","5","27847"
"2","303","2","6","27848"
"2","303","2","7","27849"
"2","303","2","8","27843"
